tab	samples
sample	site	specimens	dir_comp_name	dir_dec	dir_inc	dir_n_specimens	dir_n_specimens_lines	dir_n_specimens_planes	dir_tilt_correction	lat	lon	geologic_classes	geologic_types	lithologies	criteria	description	software_packages	azimuth	azimuth_dec_correction	bed_dip	bed_dip_direction	dip	orientation_quality	citations	method_codes	timestamp	timestamp	timestamp	timestamp	location	sample_direction_type
ns073e	ns073									46.86576	268.04598	Igneous : Extrusive	Lava Flow	Rhyolite				325.5	0	19	108	-22	g	This study	FS-FD : SO-POM : SO-SUN	2006:07:17:00:00:00.00		2006:07:17:00:00:00.00		North Shore Volcanics	
ns073e	ns073	ns073e1	HEM	313.9	27.5	1	1	0	100						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	l
ns073f	ns073									46.86576	268.04598	Igneous : Extrusive	Lava Flow	Rhyolite				317	0	19	108	-52	g	This study	FS-FD : SO-POM : SO-GT5 : SO-MAG	2006:07:17:00:00:00.00		2006:07:17:00:00:00.00		North Shore Volcanics	
ns074a	ns074	ns074a1	HEM	128.9	56.5	1	0	1	0								pmagpy-2.03							This study	LP-DIR-AF : LP-DIR-T : SO-SUN : DE-BFP : DA-DIR-GEO					North Shore Volcanics	p
ns074a	ns074	ns074a1	HEM	122.6	38.4	1	0	1	100								pmagpy-2.03							This study	LP-DIR-AF : LP-DIR-T : SO-SUN : DE-BFP : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	p
ns074a	ns074									46.85744	268.03275	Igneous : Extrusive	Lava Flow	Rhyolite				236.6	0	19	108	-15	g	This study	FS-FD : SO-POM : SO-GT5 : SO-SUN	2006:07:17:00:00:00.00		2006:07:17:00:00:00.00		North Shore Volcanics	
ns074b	ns074	ns074b1	MAG	292.6	37.8	1	1	0	0						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO					North Shore Volcanics	l
ns074b	ns074									46.85744	268.03275	Igneous : Extrusive	Lava Flow	Rhyolite				205.9	0	19	108	-21	g	This study	FS-FD : SO-POM : SO-SUN	2006:07:17:00:00:00.00		2006:07:17:00:00:00.00		North Shore Volcanics	
ns074b	ns074	ns074b1	MAG	294.6	56.7	1	1	0	100						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	l
ns074c	ns074	ns074c2	MAG	191.4	11.4	1	0	1	100								pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFP : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	p
ns074c	ns074									46.85744	268.03275	Igneous : Extrusive	Lava Flow	Rhyolite				307.4	0	19	108	-37	g	This study	FS-FD : SO-POM : SO-GT5 : SO-SUN	2006:07:17:00:00:00.00		2006:07:17:00:00:00.00		North Shore Volcanics	
ns074c	ns074	ns074c2	MAG	195.5	12.9	1	0	1	0								pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFP : DA-DIR-GEO					North Shore Volcanics	p
ns074d	ns074	ns074d1	MAG	190.4	10.6	1	0	1	100								pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFP : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	p
ns074d	ns074	ns074d1	MAG	194.3	12.5	1	0	1	0								pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFP : DA-DIR-GEO					North Shore Volcanics	p
ns074d	ns074									46.85744	268.03275	Igneous : Extrusive	Lava Flow	Rhyolite				299	0	19	108	-39	g	This study	FS-FD : SO-POM : SO-GT5 : SO-SUN	2006:07:17:00:00:00.00		2006:07:17:00:00:00.00		North Shore Volcanics	
ns074e	ns074	ns074e2	MAG	348	-15.6	1	0	1	0								pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFP : DA-DIR-GEO					North Shore Volcanics	p
ns074e	ns074	ns074e2	MAG	164.9	5.6	1	0	1	100								pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFP : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	p
ns074e	ns074									46.85744	268.03275	Igneous : Extrusive	Lava Flow	Rhyolite				230.3	0	19	108	-25	g	This study	FS-FD : SO-POM : SO-SUN	2006:07:17:00:00:00.00		2006:07:17:00:00:00.00		North Shore Volcanics	
ns074f	ns074									46.85744	268.03275	Igneous : Extrusive	Lava Flow	Rhyolite				279	0	19	108	-32	g	This study	FS-FD : SO-POM : SO-MAG	2006:07:17:00:00:00.00		2006:07:17:00:00:00.00		North Shore Volcanics	
ns075a	ns075	ns075a1	MAG	302.6	40.8	1	1	0	0						DE-SPEC		pmagpy-2.03							This study	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO					North Shore Volcanics	l
ns075a	ns075									46.86576	268.04598	Igneous : Extrusive	Lava Flow	Rhyolite				25	0	19	108	-55	g	This study	FS-FD : SO-POM : SO-SUN	2006:07:17:00:00:00.00		2006:07:17:00:00:00.00		North Shore Volcanics	
ns075a	ns075	ns075a1	MAG	309.7	58.9	1	1	0	100						DE-SPEC		pmagpy-2.03							This study	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	l
ns075b	ns075	ns075b1	MAG	299	27.4	1	1	0	0						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO					North Shore Volcanics	l
ns075b	ns075									46.86576	268.04598	Igneous : Extrusive	Lava Flow	Rhyolite				85.8	0	19	108	-63	g	This study	FS-FD : SO-POM : SO-SUN	2006:07:17:00:00:00.00		2006:07:17:00:00:00.00		North Shore Volcanics	
ns075b	ns075	ns075b1	MAG	302.1	46	1	1	0	100						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	l
ns075c	ns075									46.86576	268.04598	Igneous : Extrusive	Lava Flow	Rhyolite				310.2	0	19	108	-31	g	This study	FS-FD : SO-POM : SO-SUN	2006:07:17:00:00:00.00		2006:07:17:00:00:00.00		North Shore Volcanics	
ns075c	ns075	ns075c2	MAG	305.5	30.8	1	1	0	0						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO					North Shore Volcanics	l
ns075c	ns075	ns075c2	MAG	311.1	48.6	1	1	0	100						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	l
ns075d	ns075	ns075d2	MAG	300.7	29.3	1	1	0	0						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO					North Shore Volcanics	l
ns075d	ns075	ns075d2	MAG	304.6	47.7	1	1	0	100						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	l
ns075d	ns075									46.86576	268.04598	Igneous : Extrusive	Lava Flow	Rhyolite				285.4	0	19	108	-30	g	This study	FS-FD : SO-POM : SO-SUN	2006:07:17:00:00:00.00		2006:07:17:00:00:00.00		North Shore Volcanics	
ns075e	ns075									46.86576	268.04598	Igneous : Extrusive	Lava Flow	Rhyolite				48	0	19	108	-81	g	This study	FS-FD : SO-POM : SO-MAG	2006:07:17:00:00:00.00		2006:07:17:00:00:00.00		North Shore Volcanics	
ns075f	ns075									46.86576	268.04598	Igneous : Extrusive	Lava Flow	Rhyolite				263.8	0	19	108	-43	g	This study	FS-FD : SO-POM : SO-SUN	2006:07:17:00:00:00.00		2006:07:17:00:00:00.00		North Shore Volcanics	
ns075f	ns075	ns075f1	MAG	304.7	37.2	1	1	0	0						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO					North Shore Volcanics	l
ns075f	ns075	ns075f1	MAG	311.6	55.1	1	1	0	100						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	l
ns076a	ns076									46.85625	268.03115	Igneous : Extrusive	Lava Flow	Rhyolite				302.4	0	19	108	-39	g	This study	FS-FD : SO-POM : SO-SUN	2006:07:17:00:00:00.00		2006:07:17:00:00:00.00		North Shore Volcanics	
ns076a	ns076	ns076a1	MAG	54.2	74	1	1	0	100						DE-SPEC		pmagpy-2.03							This study	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	l
ns076a	ns076	ns076a1	MAG	342.4	74.1	1	1	0	0						DE-SPEC		pmagpy-2.03							This study	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO					North Shore Volcanics	l
ns076b	ns076	ns076b1	MAG	113.8	21.8	1	1	0	100						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	l
ns076b	ns076	ns076b1	MAG	115.1	40.6	1	1	0	0						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO					North Shore Volcanics	l
ns076b	ns076									46.85625	268.03115	Igneous : Extrusive	Lava Flow	Rhyolite				95.3	0	19	108	-22	g	This study	FS-FD : SO-POM : SO-GT5 : SO-SUN	2006:07:17:00:00:00.00		2006:07:17:00:00:00.00		North Shore Volcanics	
ns076c	ns076									46.85625	268.03115	Igneous : Extrusive	Lava Flow	Rhyolite				290	0	19	108	-27	g	This study	FS-FD : SO-POM : SO-GT5 : SO-MAG	2006:07:17:00:00:00.00		2006:07:17:00:00:00.00		North Shore Volcanics	
ns076d	ns076									46.85625	268.03115	Igneous : Extrusive	Lava Flow	Rhyolite				291.3	0	19	108	-39	g	This study	FS-FD : SO-POM : SO-GT5 : SO-SUN	2006:07:17:00:00:00.00		2006:07:17:00:00:00.00		North Shore Volcanics	
ns076d	ns076	ns076d1	MAG	295	52.6	1	1	0	100						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	l
ns076d	ns076	ns076d1	MAG	293.1	33.7	1	1	0	0						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO					North Shore Volcanics	l
ns076e	ns076	ns076e1	MAG	46.9	34.3	1	1	0	100						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	l
ns076e	ns076	ns076e1	MAG	33.1	41.5	1	1	0	0						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO					North Shore Volcanics	l
ns076e	ns076									46.85625	268.03115	Igneous : Extrusive	Lava Flow	Rhyolite				44.9	0	19	108	-35	g	This study	FS-FD : SO-POM : SO-GT5 : SO-SUN	2006:07:17:00:00:00.00		2006:07:17:00:00:00.00		North Shore Volcanics	
ns076f	ns076	ns076f1	MAG	282.9	56.2	1	1	0	100						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	l
ns076f	ns076									46.85625	268.03115	Igneous : Extrusive	Lava Flow	Rhyolite				295.4	0	19	108	-19	g	This study	FS-FD : SO-POM : SO-SUN	2006:07:17:00:00:00.00		2006:07:17:00:00:00.00		North Shore Volcanics	
ns076f	ns076	ns076f1	MAG	284.4	37.3	1	1	0	0						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO					North Shore Volcanics	l
ns076g	ns076									46.85625	268.03115	Igneous : Extrusive	Lava Flow	Rhyolite				313	0	19	108	-18	g	This study	FS-FD : SO-POM : SO-MAG	2006:07:17:00:00:00.00		2006:07:17:00:00:00.00		North Shore Volcanics	
ns077a	ns077	ns077a1	HEM	298.7	26.5	1	1	0	100						DE-SPEC		pmagpy-2.03							This study	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	l
ns077a	ns077									46.86121	268.03966	Igneous : Extrusive	Lava Flow	Basalt				312.2	0	19	108	-49	g	This study	FS-FD : SO-POM : SO-SUN	2006:07:17:00:00:00.00		2006:07:17:00:00:00.00		North Shore Volcanics	
ns077a	ns077	ns077a1	HEM	297.7	7.8	1	1	0	0						DE-SPEC		pmagpy-2.03							This study	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO					North Shore Volcanics	l
ns077b	ns077									46.86121	268.03966	Igneous : Extrusive	Lava Flow	Basalt				235.9	0	19	108	-90	g	This study	FS-FD : SO-POM : SO-SUN	2006:07:17:00:00:00.00		2006:07:17:00:00:00.00		North Shore Volcanics	
ns077b	ns077	ns077b1	MAG	313	32.2	1	1	0	100						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	l
ns077b	ns077	ns077b1	MAG	309.7	14.7	1	1	0	0						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO					North Shore Volcanics	l
ns077c	ns077									46.86121	268.03966	Igneous : Extrusive	Lava Flow	Basalt				205.6	0	19	108	-81	g	This study	FS-FD : SO-POM : SO-GT5 : SO-SUN	2006:07:17:00:00:00.00		2006:07:17:00:00:00.00		North Shore Volcanics	
ns077c	ns077	ns077c1	MAG	304.9	13.9	1	1	0	0						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO					North Shore Volcanics	l
ns077c	ns077	ns077c1	MAG	307.4	32	1	1	0	100						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	l
ns077d	ns077									46.86121	268.03966	Igneous : Extrusive	Lava Flow	Basalt				231	0	19	108	-45	g	This study	FS-FD : SO-POM : SO-GT5 : SO-MAG	2006:07:17:00:00:00.00		2006:07:17:00:00:00.00		North Shore Volcanics	
ns077e	ns077									46.86121	268.03966	Igneous : Extrusive	Lava Flow	Basalt				186	0	19	108	-76	g	This study	FS-FD : SO-POM : SO-GT5 : SO-MAG	2006:07:17:00:00:00.00		2006:07:17:00:00:00.00		North Shore Volcanics	
ns077f	ns077	ns077f1	MAG	307.3	22.7	1	1	0	0						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO					North Shore Volcanics	l
ns077f	ns077	ns077f1	MAG	311.6	40.4	1	1	0	100						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	l
ns077f	ns077									46.86121	268.03966	Igneous : Extrusive	Lava Flow	Basalt				197.1	0	19	108	-35	g	This study	FS-FD : SO-POM : SO-GT5 : SO-SUN	2006:07:17:00:00:00.00		2006:07:17:00:00:00.00		North Shore Volcanics	
ns077g	ns077	ns077g1	MAG	300.1	14.7	1	1	0	0						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO					North Shore Volcanics	l
ns077g	ns077	ns077g1	MAG	302	33.3	1	1	0	100						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	l
ns077g	ns077									46.86121	268.03966	Igneous : Extrusive	Lava Flow	Basalt				279.5	0	19	108	-95	g	This study	FS-FD : SO-POM : SO-GT5 : SO-SUN	2006:07:17:00:00:00.00		2006:07:17:00:00:00.00		North Shore Volcanics	
ns077h	ns077									46.86121	268.03966	Igneous : Extrusive	Lava Flow	Basalt				288	0	19	108	-92	g	This study	FS-FD : SO-POM : SO-MAG	2006:07:17:00:00:00.00		2006:07:17:00:00:00.00		North Shore Volcanics	
ns077i	ns077									46.86121	268.03966	Igneous : Extrusive	Lava Flow	Basalt				295	0	19	108	-88	g	This study	FS-FD : SO-POM : SO-MAG	2006:07:17:00:00:00.00		2006:07:17:00:00:00.00		North Shore Volcanics	
ns078c	ns078									46.85303	268.02196	Igneous : Extrusive	Lava Flow	Rhyolite				290.1	0	19	108	-11	g	This study	FS-FD : SO-POM : SO-SUN	2006:07:18:00:00:00.00		2006:07:18:00:00:00.00		North Shore Volcanics	
ns078c	ns078	ns078c1	HEM	285	34.8	1	1	0	100						DE-SPEC		pmagpy-2.03							This study	LP-DIR-AF : LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	l
ns078c	ns078	ns078c1	HEM	285.4	15.8	1	1	0	0						DE-SPEC		pmagpy-2.03							This study	LP-DIR-AF : LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO					North Shore Volcanics	l
ns078d	ns078	ns078d1	HEM	283.6	16.7	1	1	0	0						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO					North Shore Volcanics	l
ns078d	ns078	ns078d1	HEM	282.8	35.6	1	1	0	100						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	l
ns078d	ns078									46.85303	268.02196	Igneous : Extrusive	Lava Flow	Rhyolite				318.5	0	19	108	-29	g	This study	FS-FD : SO-POM : SO-SUN	2006:07:18:00:00:00.00		2006:07:18:00:00:00.00		North Shore Volcanics	
ns078e	ns078									46.85303	268.02196	Igneous : Extrusive	Lava Flow	Rhyolite				337	0	19	108	-14	g	This study	FS-FD : SO-POM : SO-GT5 : SO-MAG	2006:07:18:00:00:00.00		2006:07:18:00:00:00.00		North Shore Volcanics	
ns078f	ns078									46.85303	268.02196	Igneous : Extrusive	Lava Flow	Rhyolite				313.8	0	19	108	-23	g	This study	FS-FD : SO-POM : SO-SUN	2006:07:18:00:00:00.00		2006:07:18:00:00:00.00		North Shore Volcanics	
ns078f	ns078	ns078f1	HEM	276.4	14.5	1	1	0	0						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO					North Shore Volcanics	l
ns078f	ns078	ns078f1	HEM	274.6	33.1	1	1	0	100						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	l
ns078g	ns078									46.85303	268.02196	Igneous : Extrusive	Lava Flow	Rhyolite				28.6	0	19	108	-13	g	This study	FS-FD : SO-POM : SO-GT5 : SO-SUN	2006:07:18:00:00:00.00		2006:07:18:00:00:00.00		North Shore Volcanics	
ns078g	ns078	ns078g1	HEM	272.2	17.1	1	1	0	0						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO					North Shore Volcanics	l
ns078g	ns078	ns078g1	HEM	269.4	35.2	1	1	0	100						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	l
ns078h	ns078	ns078h1	HEM	278.4	16	1	1	0	0						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO					North Shore Volcanics	l
ns078h	ns078									46.85303	268.02196	Igneous : Extrusive	Lava Flow	Rhyolite				306.9	0	19	108	-26	g	This study	FS-FD : SO-POM : SO-SUN	2006:07:18:00:00:00.00		2006:07:18:00:00:00.00		North Shore Volcanics	
ns078h	ns078	ns078h1	HEM	276.8	34.7	1	1	0	100						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	l
ns079a	ns079	ns079a1	HEM	0.5	-22.5	1	0	1	0								pmagpy-2.03							This study	LP-DIR-AF : LP-DIR-T : SO-SUN : DE-BFP : DA-DIR-GEO					North Shore Volcanics	p
ns079a	ns079									46.85781	268.03353	Igneous : Extrusive	Lava Flow	Basalt				334.1	0	19	108	-44	g	This study	FS-FD : SO-POM : SO-SUN	2006:07:17:00:00:00.00		2006:07:17:00:00:00.00		North Shore Volcanics	
ns079a	ns079	ns079a1	HEM	174.2	15.8	1	0	1	100								pmagpy-2.03							This study	LP-DIR-AF : LP-DIR-T : SO-SUN : DE-BFP : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	p
ns079b	ns079	ns079b1	HEM	288.3	48.6	1	1	0	100						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	l
ns079b	ns079									46.85781	268.03353	Igneous : Extrusive	Lava Flow	Basalt				328	0	19	108	-36	g	This study	FS-FD : SO-POM : SO-SUN	2006:07:17:00:00:00.00		2006:07:17:00:00:00.00		North Shore Volcanics	
ns079b	ns079	ns079b1	HEM	288.3	29.6	1	1	0	0						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO					North Shore Volcanics	l
ns079c	ns079									46.85781	268.03353	Igneous : Extrusive	Lava Flow	Basalt				313.6	0	19	108	-19	g	This study	FS-FD : SO-POM : SO-SUN	2006:07:17:00:00:00.00		2006:07:17:00:00:00.00		North Shore Volcanics	
ns079c	ns079	ns079c1	MAG	295.8	58.2	1	1	0	100						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	l
ns079c	ns079	ns079c1	MAG	293.3	39.3	1	1	0	0						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO					North Shore Volcanics	l
ns079d	ns079	ns079d1	HEM	183.4	16.4	1	0	1	0								pmagpy-2.03							This study	LP-DIR-AF : SO-SUN : DE-BFP : DA-DIR-GEO					North Shore Volcanics	p
ns079d	ns079									46.85781	268.03353	Igneous : Extrusive	Lava Flow	Basalt				84.9	0	19	108	-72	g	This study	FS-FD : SO-POM : SO-SUN	2006:07:17:00:00:00.00		2006:07:17:00:00:00.00		North Shore Volcanics	
ns079d	ns079	ns079d1	HEM	178.9	10.8	1	0	1	100								pmagpy-2.03							This study	LP-DIR-AF : SO-SUN : DE-BFP : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	p
ns079e	ns079									46.85781	268.03353	Igneous : Extrusive	Lava Flow	Basalt				299.1	0	19	108	-23	g	This study	FS-FD : SO-POM : SO-GT5 : SO-SUN	2006:07:17:00:00:00.00		2006:07:17:00:00:00.00		North Shore Volcanics	
ns079e	ns079	ns079e2	MAG	292.9	28.8	1	1	0	0						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO					North Shore Volcanics	l
ns079e	ns079	ns079e2	MAG	294.4	47.8	1	1	0	100						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	l
ns079f	ns079	ns079f1	HEM	183.5	20.4	1	0	1	0								pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFP : DA-DIR-GEO					North Shore Volcanics	p
ns079f	ns079									46.85781	268.03353	Igneous : Extrusive	Lava Flow	Basalt				291.5	0	19	108	-28	g	This study	FS-FD : SO-POM : SO-SUN	2006:07:17:00:00:00.00		2006:07:17:00:00:00.00		North Shore Volcanics	
ns079f	ns079	ns079f1	HEM	177.8	14.7	1	0	1	100								pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFP : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	p
ns080a	ns080	ns080a2	HEM	295.5	43.7	1	1	0	100						DE-SPEC		pmagpy-2.03							This study	LP-DIR-AF : SO-SUN : DE-FM : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	l
ns080a	ns080									46.8525	268.02071	Igneous : Extrusive	Lava Flow	Rhyolite				224.2	0	19	108	-12	g	This study	FS-FD : SO-POM : SO-GT5 : SO-SUN	2006:07:18:00:00:00.00		2006:07:18:00:00:00.00		North Shore Volcanics	
ns080a	ns080	ns080a1	HEM	293.4	39.5	1	1	0	100						DE-SPEC		pmagpy-2.03							This study	LP-DIR-AF : LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	l
ns080a	ns080	ns080a2	HEM	294	24.8	1	1	0	0						DE-SPEC		pmagpy-2.03							This study	LP-DIR-AF : SO-SUN : DE-FM : DA-DIR-GEO					North Shore Volcanics	l
ns080a	ns080	ns080a1	HEM	292.5	20.6	1	1	0	0						DE-SPEC		pmagpy-2.03							This study	LP-DIR-AF : LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO					North Shore Volcanics	l
ns080b	ns080	ns080b1	HEM	277.6	35.9	1	1	0	100						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	l
ns080b	ns080									46.8525	268.02071	Igneous : Extrusive	Lava Flow	Rhyolite				278.9	0	19	108	-24	g	This study	FS-FD : SO-POM : SO-SUN	2006:07:18:00:00:00.00		2006:07:18:00:00:00.00		North Shore Volcanics	
ns080b	ns080	ns080b1	HEM	279.2	17.2	1	1	0	0						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO					North Shore Volcanics	l
ns080c	ns080									46.8525	268.02071	Igneous : Extrusive	Lava Flow	Rhyolite				321	0	19	108	-21	g	This study	FS-FD : SO-POM : SO-GT5 : SO-MAG	2006:07:18:00:00:00.00		2006:07:18:00:00:00.00		North Shore Volcanics	
ns080d	ns080									46.8525	268.02071	Igneous : Extrusive	Lava Flow	Rhyolite				316	0	19	108	-25	g	This study	FS-FD : SO-POM : SO-MAG	2006:07:18:00:00:00.00		2006:07:18:00:00:00.00		North Shore Volcanics	
ns080e	ns080	ns080e1	HEM	283.2	19.1	1	1	0	0						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO					North Shore Volcanics	l
ns080e	ns080									46.8525	268.02071	Igneous : Extrusive	Lava Flow	Rhyolite				292.5	0	19	108	-32	g	This study	FS-FD : SO-POM : SO-SUN	2006:07:18:00:00:00.00		2006:07:18:00:00:00.00		North Shore Volcanics	
ns080e	ns080	ns080e1	HEM	282.3	38.1	1	1	0	100						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	l
ns080f	ns080									46.8525	268.02071	Igneous : Extrusive	Lava Flow	Rhyolite				332.4	0	19	108	-9	g	This study	FS-FD : SO-POM : SO-SUN	2006:07:18:00:00:00.00		2006:07:18:00:00:00.00		North Shore Volcanics	
ns080f	ns080	ns080f2	HEM	283.5	17	1	1	0	0						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO					North Shore Volcanics	l
ns080f	ns080	ns080f2	HEM	282.6	36	1	1	0	100						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	l
