tab 	measurements
citations	dir_csd	dir_dec	dir_inc	experiment	location	magn_moment	meas_n_orient	meas_temp	measurement	method_codes	quality	sample	site	specimen	standard	timestamp	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_temp
This study	0.3	229.5	3.3	ns004f1:LP-DIR-T	North Shore Volcanics	9.888e-06	4	273	3	LT-T-Z : LP-DIR-T	g	ns004f	ns004	ns004f1	u	SAN	0	0	0	90	573
This study	0.3	232.3	3.6	ns004f1:LP-DIR-T	North Shore Volcanics	8.664e-06	4	273	4	LT-T-Z : LP-DIR-T	g	ns004f	ns004	ns004f1	u	SAN	0	0	0	90	673
This study	0.4	235.2	4.1	ns004f1:LP-DIR-T	North Shore Volcanics	7.092e-06	4	273	5	LT-T-Z : LP-DIR-T	g	ns004f	ns004	ns004f1	u	SAN	0	0	0	90	723
This study	0.4	236.3	3.6	ns004f1:LP-DIR-T	North Shore Volcanics	6.293e-06	4	273	6	LT-T-Z : LP-DIR-T	g	ns004f	ns004	ns004f1	u	SAN	0	0	0	90	773
This study	0.9	234.9	4	ns004f1:LP-DIR-T	North Shore Volcanics	1.717e-06	4	273	7	LT-T-Z : LP-DIR-T	g	ns004f	ns004	ns004f1	u	SAN	0	0	0	90	823
This study	12	219.9	30.7	ns004f1:LP-DIR-T	North Shore Volcanics	9.805e-08	4	273	8	LT-T-Z : LP-DIR-T	g	ns004f	ns004	ns004f1	u	SAN	0	0	0	90	873
This study	0.1	212.7	-35.8	ns005a1:LP-DIR-T	North Shore Volcanics	3.135e-05	4	273	1	LT-T-Z : LP-DIR-T	g	ns005a	ns005	ns005a1	u	SAN	0	0	0	90	373
This study	0.1	211.5	-37.2	ns005a1:LP-DIR-T	North Shore Volcanics	2.621e-05	4	273	2	LT-T-Z : LP-DIR-T	g	ns005a	ns005	ns005a1	u	SAN	0	0	0	90	473
This study	0.1	208.6	-37.9	ns005a1:LP-DIR-T	North Shore Volcanics	2.176e-05	4	273	3	LT-T-Z : LP-DIR-T	g	ns005a	ns005	ns005a1	u	SAN	0	0	0	90	573
This study	0.1	215.1	-38.5	ns005a1:LP-DIR-T	North Shore Volcanics	1.956e-05	4	273	4	LT-T-Z : LP-DIR-T	g	ns005a	ns005	ns005a1	u	SAN	0	0	0	90	673
This study	0.1	211.9	-37.8	ns005a1:LP-DIR-T	North Shore Volcanics	1.73e-05	4	273	5	LT-T-Z : LP-DIR-T	g	ns005a	ns005	ns005a1	u	SAN	0	0	0	90	773
This study	0.1	211.7	-40.2	ns005a1:LP-DIR-T	North Shore Volcanics	1.43e-05	4	273	6	LT-T-Z : LP-DIR-T	g	ns005a	ns005	ns005a1	u	SAN	0	0	0	90	823
This study	0.2	212.4	-40.5	ns005a1:LP-DIR-T	North Shore Volcanics	6.756e-06	4	273	7	LT-T-Z : LP-DIR-T	g	ns005a	ns005	ns005a1	u	SAN	0	0	0	90	873
This study	0.2	214.3	-36.6	ns005a1:LP-DIR-T	North Shore Volcanics	1.727e-06	4	273	8	LT-T-Z : LP-DIR-T	g	ns005a	ns005	ns005a1	u	SAN	0	0	0	90	923
This study	0.1	204.9	-50.4	ns005c1:LP-DIR-T	North Shore Volcanics	7.75e-05	4	273	1	LT-NO : LP-DIR-T	g	ns005c	ns005	ns005c1	u	SAN	0	0	0	90	273
This study	0.1	204.4	-49.5	ns005c1:LP-DIR-T	North Shore Volcanics	7.666e-05	4	273	2	LT-T-Z : LP-DIR-T	g	ns005c	ns005	ns005c1	u	SAN	0	0	0	90	373
This study	0.1	205.2	-51.3	ns005c1:LP-DIR-T	North Shore Volcanics	6.989e-05	4	273	3	LT-T-Z : LP-DIR-T	g	ns005c	ns005	ns005c1	u	SAN	0	0	0	90	473
This study	0.1	204.3	-51.7	ns005c1:LP-DIR-T	North Shore Volcanics	5.753e-05	4	273	4	LT-T-Z : LP-DIR-T	g	ns005c	ns005	ns005c1	u	SAN	0	0	0	90	573
This study	0.1	204.8	-52.3	ns005c1:LP-DIR-T	North Shore Volcanics	4.854e-05	4	273	5	LT-T-Z : LP-DIR-T	g	ns005c	ns005	ns005c1	u	SAN	0	0	0	90	673
This study	0.1	203.8	-52.2	ns005c1:LP-DIR-T	North Shore Volcanics	3.289e-05	4	273	6	LT-T-Z : LP-DIR-T	g	ns005c	ns005	ns005c1	u	SAN	0	0	0	90	773
This study	0.1	203.4	-52.6	ns005c1:LP-DIR-T	North Shore Volcanics	6.979e-06	4	273	7	LT-T-Z : LP-DIR-T	g	ns005c	ns005	ns005c1	u	SAN	0	0	0	90	873
This study	0.1	203.4	-52.4	ns005c1:LP-DIR-T	North Shore Volcanics	1.589e-06	4	273	8	LT-T-Z : LP-DIR-T	g	ns005c	ns005	ns005c1	u	SAN	0	0	0	90	923
This study	0.2	180.4	-18.8	ns005e1:LP-DIR-T	North Shore Volcanics	0.0001072	4	273	1	LT-T-Z : LP-DIR-T	g	ns005e	ns005	ns005e1	u	SAN	0	0	0	90	373
This study	0.2	180.2	-18.8	ns005e1:LP-DIR-T	North Shore Volcanics	9.771e-05	4	273	2	LT-T-Z : LP-DIR-T	g	ns005e	ns005	ns005e1	u	SAN	0	0	0	90	473
This study	0.1	180.1	-19	ns005e1:LP-DIR-T	North Shore Volcanics	9.363e-05	4	273	3	LT-T-Z : LP-DIR-T	g	ns005e	ns005	ns005e1	u	SAN	0	0	0	90	573
This study	0.2	180.3	-19.3	ns005e1:LP-DIR-T	North Shore Volcanics	8.081e-05	4	273	4	LT-T-Z : LP-DIR-T	g	ns005e	ns005	ns005e1	u	SAN	0	0	0	90	673
This study	0.1	179.6	-19.5	ns005e1:LP-DIR-T	North Shore Volcanics	7.01e-05	4	273	5	LT-T-Z : LP-DIR-T	g	ns005e	ns005	ns005e1	u	SAN	0	0	0	90	723
This study	0.1	179.8	-19.7	ns005e1:LP-DIR-T	North Shore Volcanics	5.799e-05	4	273	6	LT-T-Z : LP-DIR-T	g	ns005e	ns005	ns005e1	u	SAN	0	0	0	90	773
This study	0.1	179	-20	ns005e1:LP-DIR-T	North Shore Volcanics	4.192e-05	4	273	7	LT-T-Z : LP-DIR-T	g	ns005e	ns005	ns005e1	u	SAN	0	0	0	90	823
This study	0.1	180.1	-20.9	ns005e1:LP-DIR-T	North Shore Volcanics	1.08e-05	4	273	8	LT-T-Z : LP-DIR-T	g	ns005e	ns005	ns005e1	u	SAN	0	0	0	90	873
This study	0.1	179.6	-21.7	ns005e1:LP-DIR-T	North Shore Volcanics	2.748e-06	4	273	9	LT-T-Z : LP-DIR-T	g	ns005e	ns005	ns005e1	u	SAN	0	0	0	90	923
This study	0.2	194.1	-15.8	ns005g1:LP-DIR-T	North Shore Volcanics	0.0001194	4	273	1	LT-T-Z : LP-DIR-T	g	ns005g	ns005	ns005g1	u	SAN	0	0	0	90	373
This study	0.1	194.5	-16.4	ns005g1:LP-DIR-T	North Shore Volcanics	0.0001058	4	273	2	LT-T-Z : LP-DIR-T	g	ns005g	ns005	ns005g1	u	SAN	0	0	0	90	473
This study	0.2	195.7	-16.2	ns005g1:LP-DIR-T	North Shore Volcanics	9.93e-05	4	273	3	LT-T-Z : LP-DIR-T	g	ns005g	ns005	ns005g1	u	SAN	0	0	0	90	573
This study	0.2	195.6	-16.1	ns005g1:LP-DIR-T	North Shore Volcanics	8.872e-05	4	273	4	LT-T-Z : LP-DIR-T	g	ns005g	ns005	ns005g1	u	SAN	0	0	0	90	673
This study	0.1	195.8	-16.6	ns005g1:LP-DIR-T	North Shore Volcanics	7.758e-05	4	273	5	LT-T-Z : LP-DIR-T	g	ns005g	ns005	ns005g1	u	SAN	0	0	0	90	723
This study	0.2	195.9	-16.9	ns005g1:LP-DIR-T	North Shore Volcanics	6.433e-05	4	273	6	LT-T-Z : LP-DIR-T	g	ns005g	ns005	ns005g1	u	SAN	0	0	0	90	773
This study	0.2	195.7	-17.3	ns005g1:LP-DIR-T	North Shore Volcanics	4.538e-05	4	273	7	LT-T-Z : LP-DIR-T	g	ns005g	ns005	ns005g1	u	SAN	0	0	0	90	823
This study	0.2	195.7	-18.2	ns005g1:LP-DIR-T	North Shore Volcanics	1.296e-05	4	273	8	LT-T-Z : LP-DIR-T	g	ns005g	ns005	ns005g1	u	SAN	0	0	0	90	873
This study	0.2	196.6	-19.3	ns005g1:LP-DIR-T	North Shore Volcanics	2.72e-06	4	273	9	LT-T-Z : LP-DIR-T	g	ns005g	ns005	ns005g1	u	SAN	0	0	0	90	923
This study	0.3	238.4	60	ns006b1:LP-DIR-T	North Shore Volcanics	1.056e-06	4	273	1	LT-T-Z : LP-DIR-T	g	ns006b	ns006	ns006b1	u	SAN	0	0	0	90	923
This study	0.6	235.8	63.1	ns006b1:LP-DIR-T	North Shore Volcanics	1.946e-07	4	273	2	LT-T-Z : LP-DIR-T	g	ns006b	ns006	ns006b1	u	SAN	0	0	0	90	948
This study	0.3	239.3	29.6	ns006c1:LP-DIR-T	North Shore Volcanics	4.182e-05	4	273	1	LT-NO : LP-DIR-T	g	ns006c	ns006	ns006c1	u	SAN	0	0	0	90	273
This study	0.2	240.2	29.2	ns006c1:LP-DIR-T	North Shore Volcanics	4.131e-05	4	273	2	LT-T-Z : LP-DIR-T	g	ns006c	ns006	ns006c1	u	SAN	0	0	0	90	373
This study	0.3	240.2	28.9	ns006c1:LP-DIR-T	North Shore Volcanics	3.861e-05	4	273	3	LT-T-Z : LP-DIR-T	g	ns006c	ns006	ns006c1	u	SAN	0	0	0	90	473
This study	0.3	240.7	28.9	ns006c1:LP-DIR-T	North Shore Volcanics	3.718e-05	4	273	4	LT-T-Z : LP-DIR-T	g	ns006c	ns006	ns006c1	u	SAN	0	0	0	90	573
This study	0.3	239.4	28.9	ns006c1:LP-DIR-T	North Shore Volcanics	3.176e-05	4	273	5	LT-T-Z : LP-DIR-T	g	ns006c	ns006	ns006c1	u	SAN	0	0	0	90	673
This study	0.2	240.8	28.9	ns006c1:LP-DIR-T	North Shore Volcanics	2.426e-05	4	273	6	LT-T-Z : LP-DIR-T	g	ns006c	ns006	ns006c1	u	SAN	0	0	0	90	773
This study	0.3	239.6	29	ns006c1:LP-DIR-T	North Shore Volcanics	6.404e-06	4	273	7	LT-T-Z : LP-DIR-T	g	ns006c	ns006	ns006c1	u	SAN	0	0	0	90	873
This study	0.2	241	28.9	ns006c1:LP-DIR-T	North Shore Volcanics	2.293e-06	4	273	8	LT-T-Z : LP-DIR-T	g	ns006c	ns006	ns006c1	u	SAN	0	0	0	90	923
This study	0.2	241.7	29.5	ns006c1:LP-DIR-T	North Shore Volcanics	1.092e-06	4	273	9	LT-T-Z : LP-DIR-T	g	ns006c	ns006	ns006c1	u	SAN	0	0	0	90	948
This study	0.2	234.6	21.2	ns006e2:LP-DIR-T	North Shore Volcanics	2.841e-05	4	273	1	LT-T-Z : LP-DIR-T	g	ns006e	ns006	ns006e2	u	SAN	0	0	0	90	373
This study	0.3	235.7	21.9	ns006e2:LP-DIR-T	North Shore Volcanics	2.639e-05	4	273	2	LT-T-Z : LP-DIR-T	g	ns006e	ns006	ns006e2	u	SAN	0	0	0	90	473
This study	0.2	235.9	22	ns006e2:LP-DIR-T	North Shore Volcanics	2.523e-05	4	273	3	LT-T-Z : LP-DIR-T	g	ns006e	ns006	ns006e2	u	SAN	0	0	0	90	573
This study	0.2	235.1	22.1	ns006e2:LP-DIR-T	North Shore Volcanics	2.261e-05	4	273	4	LT-T-Z : LP-DIR-T	g	ns006e	ns006	ns006e2	u	SAN	0	0	0	90	673
This study	0.1	235.2	22.2	ns006e2:LP-DIR-T	North Shore Volcanics	2.055e-05	4	273	5	LT-T-Z : LP-DIR-T	g	ns006e	ns006	ns006e2	u	SAN	0	0	0	90	723
This study	0.1	235.3	22.2	ns006e2:LP-DIR-T	North Shore Volcanics	1.77e-05	4	273	6	LT-T-Z : LP-DIR-T	g	ns006e	ns006	ns006e2	u	SAN	0	0	0	90	773
This study	0.2	235.6	22.2	ns006e2:LP-DIR-T	North Shore Volcanics	1.365e-05	4	273	7	LT-T-Z : LP-DIR-T	g	ns006e	ns006	ns006e2	u	SAN	0	0	0	90	823
This study	0.1	232.9	22.5	ns006e2:LP-DIR-T	North Shore Volcanics	4.999e-06	4	273	8	LT-T-Z : LP-DIR-T	g	ns006e	ns006	ns006e2	u	SAN	0	0	0	90	873
This study	0.2	234.1	22.2	ns006e2:LP-DIR-T	North Shore Volcanics	1.314e-06	4	273	9	LT-T-Z : LP-DIR-T	g	ns006e	ns006	ns006e2	u	SAN	0	0	0	90	923
This study	0.3	233.8	24.7	ns006f1:LP-DIR-T	North Shore Volcanics	4.789e-05	4	273	1	LT-T-Z : LP-DIR-T	g	ns006f	ns006	ns006f1	u	SAN	0	0	0	90	373
This study	0.2	234.3	25.9	ns006f1:LP-DIR-T	North Shore Volcanics	4.467e-05	4	273	2	LT-T-Z : LP-DIR-T	g	ns006f	ns006	ns006f1	u	SAN	0	0	0	90	473
This study	0.3	234.2	26.1	ns006f1:LP-DIR-T	North Shore Volcanics	4.163e-05	4	273	3	LT-T-Z : LP-DIR-T	g	ns006f	ns006	ns006f1	u	SAN	0	0	0	90	573
This study	0.2	234.7	25.8	ns006f1:LP-DIR-T	North Shore Volcanics	3.472e-05	4	273	4	LT-T-Z : LP-DIR-T	g	ns006f	ns006	ns006f1	u	SAN	0	0	0	90	673
This study	0.3	233.8	25.8	ns006f1:LP-DIR-T	North Shore Volcanics	2.955e-05	4	273	5	LT-T-Z : LP-DIR-T	g	ns006f	ns006	ns006f1	u	SAN	0	0	0	90	723
This study	0.3	234.3	26.6	ns006f1:LP-DIR-T	North Shore Volcanics	2.429e-05	4	273	6	LT-T-Z : LP-DIR-T	g	ns006f	ns006	ns006f1	u	SAN	0	0	0	90	773
This study	0.5	233.2	25.9	ns006f1:LP-DIR-T	North Shore Volcanics	1.769e-05	4	273	7	LT-T-Z : LP-DIR-T	g	ns006f	ns006	ns006f1	u	SAN	0	0	0	90	823
This study	0.3	233.9	26.4	ns006f1:LP-DIR-T	North Shore Volcanics	6.815e-06	4	273	8	LT-T-Z : LP-DIR-T	g	ns006f	ns006	ns006f1	u	SAN	0	0	0	90	873
This study	0.3	232	26.5	ns006f1:LP-DIR-T	North Shore Volcanics	1.552e-06	4	273	9	LT-T-Z : LP-DIR-T	g	ns006f	ns006	ns006f1	u	SAN	0	0	0	90	923
This study	0.2	308.5	37.2	ns007a1:LP-DIR-T	North Shore Volcanics	3.556e-06	4	273	1	LT-T-Z : LP-DIR-T	g	ns007a	ns007	ns007a1	u	SAN	0	0	0	90	373
This study	0.1	306.3	37.2	ns007a1:LP-DIR-T	North Shore Volcanics	3.589e-06	4	273	2	LT-T-Z : LP-DIR-T	g	ns007a	ns007	ns007a1	u	SAN	0	0	0	90	473
This study	0.1	306	37.1	ns007a1:LP-DIR-T	North Shore Volcanics	3.514e-06	4	273	3	LT-T-Z : LP-DIR-T	g	ns007a	ns007	ns007a1	u	SAN	0	0	0	90	573
This study	0.1	307.9	37.1	ns007a1:LP-DIR-T	North Shore Volcanics	3.19e-06	4	273	4	LT-T-Z : LP-DIR-T	g	ns007a	ns007	ns007a1	u	SAN	0	0	0	90	673
This study	0.1	306.8	37	ns007a1:LP-DIR-T	North Shore Volcanics	2.957e-06	4	273	5	LT-T-Z : LP-DIR-T	g	ns007a	ns007	ns007a1	u	SAN	0	0	0	90	773
This study	0.2	307.3	37.2	ns007a1:LP-DIR-T	North Shore Volcanics	2.352e-06	4	273	6	LT-T-Z : LP-DIR-T	g	ns007a	ns007	ns007a1	u	SAN	0	0	0	90	823
This study	0.2	310.6	37	ns007a1:LP-DIR-T	North Shore Volcanics	1.647e-06	4	273	7	LT-T-Z : LP-DIR-T	g	ns007a	ns007	ns007a1	u	SAN	0	0	0	90	873
This study	0.3	306.1	38.6	ns007a1:LP-DIR-T	North Shore Volcanics	8.749e-07	4	273	8	LT-T-Z : LP-DIR-T	g	ns007a	ns007	ns007a1	u	SAN	0	0	0	90	923
This study	0.3	309.8	37	ns007a1:LP-DIR-T	North Shore Volcanics	5.002e-07	4	273	9	LT-T-Z : LP-DIR-T	g	ns007a	ns007	ns007a1	u	SAN	0	0	0	90	948
This study	0.1	157.3	26.2	ns007b1:LP-DIR-T	North Shore Volcanics	4.942e-06	4	273	1	LT-T-Z : LP-DIR-T	g	ns007b	ns007	ns007b1	u	SAN	0	0	0	90	923
This study	0.2	155.8	26.5	ns007b1:LP-DIR-T	North Shore Volcanics	3.235e-06	4	273	2	LT-T-Z : LP-DIR-T	g	ns007b	ns007	ns007b1	u	SAN	0	0	0	90	948
This study	0.2	15.5	40.8	ns007c1:LP-DIR-T	North Shore Volcanics	1.907e-05	4	273	1	LT-NO : LP-DIR-T	g	ns007c	ns007	ns007c1	u	SAN	0	0	0	90	273
This study	0.1	14.7	41.1	ns007c1:LP-DIR-T	North Shore Volcanics	1.897e-05	4	273	2	LT-T-Z : LP-DIR-T	g	ns007c	ns007	ns007c1	u	SAN	0	0	0	90	373
This study	0.1	12.7	40.2	ns007c1:LP-DIR-T	North Shore Volcanics	1.897e-05	4	273	3	LT-T-Z : LP-DIR-T	g	ns007c	ns007	ns007c1	u	SAN	0	0	0	90	473
This study	0.2	12.9	39.9	ns007c1:LP-DIR-T	North Shore Volcanics	1.875e-05	4	273	4	LT-T-Z : LP-DIR-T	g	ns007c	ns007	ns007c1	u	SAN	0	0	0	90	573
This study	0.1	12	39.4	ns007c1:LP-DIR-T	North Shore Volcanics	1.323e-05	4	273	5	LT-T-Z : LP-DIR-T	g	ns007c	ns007	ns007c1	u	SAN	0	0	0	90	673
This study	0.2	10.9	39.3	ns007c1:LP-DIR-T	North Shore Volcanics	9.387e-06	4	273	6	LT-T-Z : LP-DIR-T	g	ns007c	ns007	ns007c1	u	SAN	0	0	0	90	773
This study	0.2	9.8	39.7	ns007c1:LP-DIR-T	North Shore Volcanics	3.231e-06	4	273	7	LT-T-Z : LP-DIR-T	g	ns007c	ns007	ns007c1	u	SAN	0	0	0	90	873
This study	0.2	10.5	39.4	ns007c1:LP-DIR-T	North Shore Volcanics	8e-07	4	273	8	LT-T-Z : LP-DIR-T	g	ns007c	ns007	ns007c1	u	SAN	0	0	0	90	923
This study	0.2	15.2	47.5	ns007d1:LP-DIR-T	North Shore Volcanics	2.141e-05	4	273	1	LT-T-Z : LP-DIR-T	g	ns007d	ns007	ns007d1	u	SAN	0	0	0	90	373
This study	0.1	14.3	46.6	ns007d1:LP-DIR-T	North Shore Volcanics	2.138e-05	4	273	2	LT-T-Z : LP-DIR-T	g	ns007d	ns007	ns007d1	u	SAN	0	0	0	90	473
This study	0.1	15.3	46.3	ns007d1:LP-DIR-T	North Shore Volcanics	2.046e-05	4	273	3	LT-T-Z : LP-DIR-T	g	ns007d	ns007	ns007d1	u	SAN	0	0	0	90	573
This study	0.1	12.8	46.1	ns007d1:LP-DIR-T	North Shore Volcanics	1.443e-05	4	273	4	LT-T-Z : LP-DIR-T	g	ns007d	ns007	ns007d1	u	SAN	0	0	0	90	673
This study	0.1	11.7	46	ns007d1:LP-DIR-T	North Shore Volcanics	1.247e-05	4	273	5	LT-T-Z : LP-DIR-T	g	ns007d	ns007	ns007d1	u	SAN	0	0	0	90	723
This study	0.1	12.4	46	ns007d1:LP-DIR-T	North Shore Volcanics	1.053e-05	4	273	6	LT-T-Z : LP-DIR-T	g	ns007d	ns007	ns007d1	u	SAN	0	0	0	90	773
This study	0.1	11.1	46.1	ns007d1:LP-DIR-T	North Shore Volcanics	8.036e-06	4	273	7	LT-T-Z : LP-DIR-T	g	ns007d	ns007	ns007d1	u	SAN	0	0	0	90	823
This study	0.1	11.6	46.6	ns007d1:LP-DIR-T	North Shore Volcanics	3.799e-06	4	273	8	LT-T-Z : LP-DIR-T	g	ns007d	ns007	ns007d1	u	SAN	0	0	0	90	873
This study	0.1	9.5	46.5	ns007d1:LP-DIR-T	North Shore Volcanics	1.049e-06	4	273	9	LT-T-Z : LP-DIR-T	g	ns007d	ns007	ns007d1	u	SAN	0	0	0	90	923
This study	0.1	116.6	75.9	ns007g1:LP-DIR-T	North Shore Volcanics	2.832e-05	4	273	1	LT-T-Z : LP-DIR-T	g	ns007g	ns007	ns007g1	u	SAN	0	0	0	90	373
This study	0.1	112.8	77.4	ns007g1:LP-DIR-T	North Shore Volcanics	2.763e-05	4	273	2	LT-T-Z : LP-DIR-T	g	ns007g	ns007	ns007g1	u	SAN	0	0	0	90	473
This study	0.1	111.9	77.7	ns007g1:LP-DIR-T	North Shore Volcanics	2.482e-05	4	273	3	LT-T-Z : LP-DIR-T	g	ns007g	ns007	ns007g1	u	SAN	0	0	0	90	573
This study	0.1	112.5	78	ns007g1:LP-DIR-T	North Shore Volcanics	1.934e-05	4	273	4	LT-T-Z : LP-DIR-T	g	ns007g	ns007	ns007g1	u	SAN	0	0	0	90	673
This study	0.2	113.1	78.1	ns007g1:LP-DIR-T	North Shore Volcanics	1.675e-05	4	273	5	LT-T-Z : LP-DIR-T	g	ns007g	ns007	ns007g1	u	SAN	0	0	0	90	723
This study	0.2	113.1	78.2	ns007g1:LP-DIR-T	North Shore Volcanics	1.335e-05	4	273	6	LT-T-Z : LP-DIR-T	g	ns007g	ns007	ns007g1	u	SAN	0	0	0	90	773
This study	0.1	113.9	78.2	ns007g1:LP-DIR-T	North Shore Volcanics	9.703e-06	4	273	7	LT-T-Z : LP-DIR-T	g	ns007g	ns007	ns007g1	u	SAN	0	0	0	90	823
This study	0.1	118.3	78.1	ns007g1:LP-DIR-T	North Shore Volcanics	4.425e-06	4	273	8	LT-T-Z : LP-DIR-T	g	ns007g	ns007	ns007g1	u	SAN	0	0	0	90	873
This study	0.2	123.9	77.7	ns007g1:LP-DIR-T	North Shore Volcanics	1.15e-06	4	273	9	LT-T-Z : LP-DIR-T	g	ns007g	ns007	ns007g1	u	SAN	0	0	0	90	923
This study	0.1	131.8	23.3	ns008a1:LP-DIR-T	North Shore Volcanics	1.335e-06	4	273	1	LT-T-Z : LP-DIR-T	g	ns008a	ns008	ns008a1	u	SAN	0	0	0	90	373
This study	0.2	130.7	23.3	ns008a1:LP-DIR-T	North Shore Volcanics	1.333e-06	4	273	2	LT-T-Z : LP-DIR-T	g	ns008a	ns008	ns008a1	u	SAN	0	0	0	90	473
This study	0.1	131.2	23.6	ns008a1:LP-DIR-T	North Shore Volcanics	1.301e-06	4	273	3	LT-T-Z : LP-DIR-T	g	ns008a	ns008	ns008a1	u	SAN	0	0	0	90	573
This study	0.2	127.6	23.1	ns008a1:LP-DIR-T	North Shore Volcanics	1.25e-06	4	273	4	LT-T-Z : LP-DIR-T	g	ns008a	ns008	ns008a1	u	SAN	0	0	0	90	673
This study	0.2	132	23.6	ns008a1:LP-DIR-T	North Shore Volcanics	7.829e-07	4	273	5	LT-T-Z : LP-DIR-T	g	ns008a	ns008	ns008a1	u	SAN	0	0	0	90	773
This study	0.2	129.9	24.2	ns008a1:LP-DIR-T	North Shore Volcanics	5.235e-07	4	273	6	LT-T-Z : LP-DIR-T	g	ns008a	ns008	ns008a1	u	SAN	0	0	0	90	823
This study	0.4	127.9	24.4	ns008a1:LP-DIR-T	North Shore Volcanics	2.934e-07	4	273	7	LT-T-Z : LP-DIR-T	g	ns008a	ns008	ns008a1	u	SAN	0	0	0	90	873
This study	0.5	132.2	27.3	ns008a1:LP-DIR-T	North Shore Volcanics	8.562e-08	4	273	8	LT-T-Z : LP-DIR-T	g	ns008a	ns008	ns008a1	u	SAN	0	0	0	90	923
This study	0.3	137.7	27.6	ns008b1:LP-DIR-T	North Shore Volcanics	1.394e-07	4	273	1	LT-T-Z : LP-DIR-T	g	ns008b	ns008	ns008b1	u	SAN	0	0	0	90	923
This study	0.7	137.4	27	ns008b1:LP-DIR-T	North Shore Volcanics	2.279e-08	4	273	2	LT-T-Z : LP-DIR-T	g	ns008b	ns008	ns008b1	u	SAN	0	0	0	90	948
This study	0.2	190.4	37.9	ns008c1:LP-DIR-T	North Shore Volcanics	2.858e-06	4	273	1	LT-NO : LP-DIR-T	g	ns008c	ns008	ns008c1	u	SAN	0	0	0	90	273
This study	0.1	192.7	38.4	ns008c1:LP-DIR-T	North Shore Volcanics	2.859e-06	4	273	2	LT-T-Z : LP-DIR-T	g	ns008c	ns008	ns008c1	u	SAN	0	0	0	90	373
This study	0.1	190.8	39.2	ns008c1:LP-DIR-T	North Shore Volcanics	2.842e-06	4	273	3	LT-T-Z : LP-DIR-T	g	ns008c	ns008	ns008c1	u	SAN	0	0	0	90	473
This study	0.2	192.7	39.2	ns008c1:LP-DIR-T	North Shore Volcanics	2.81e-06	4	273	4	LT-T-Z : LP-DIR-T	g	ns008c	ns008	ns008c1	u	SAN	0	0	0	90	573
This study	0.2	191.3	39.3	ns008c1:LP-DIR-T	North Shore Volcanics	2.699e-06	4	273	5	LT-T-Z : LP-DIR-T	g	ns008c	ns008	ns008c1	u	SAN	0	0	0	90	673
This study	0.2	192.4	39.7	ns008c1:LP-DIR-T	North Shore Volcanics	2.296e-06	4	273	6	LT-T-Z : LP-DIR-T	g	ns008c	ns008	ns008c1	u	SAN	0	0	0	90	773
This study	0.2	192.6	40	ns008c1:LP-DIR-T	North Shore Volcanics	6.317e-07	4	273	7	LT-T-Z : LP-DIR-T	g	ns008c	ns008	ns008c1	u	SAN	0	0	0	90	873
This study	0.4	193.2	39.6	ns008c1:LP-DIR-T	North Shore Volcanics	1.175e-07	4	273	8	LT-T-Z : LP-DIR-T	g	ns008c	ns008	ns008c1	u	SAN	0	0	0	90	923
This study	0.2	184.2	35	ns008d1:LP-DIR-T	North Shore Volcanics	4.103e-06	4	273	1	LT-T-Z : LP-DIR-T	g	ns008d	ns008	ns008d1	u	SAN	0	0	0	90	373
This study	0.2	184.8	35.4	ns008d1:LP-DIR-T	North Shore Volcanics	4.069e-06	4	273	2	LT-T-Z : LP-DIR-T	g	ns008d	ns008	ns008d1	u	SAN	0	0	0	90	473
This study	0.2	185.2	35.5	ns008d1:LP-DIR-T	North Shore Volcanics	4.033e-06	4	273	3	LT-T-Z : LP-DIR-T	g	ns008d	ns008	ns008d1	u	SAN	0	0	0	90	573
This study	0.2	184.3	35.7	ns008d1:LP-DIR-T	North Shore Volcanics	3.864e-06	4	273	4	LT-T-Z : LP-DIR-T	g	ns008d	ns008	ns008d1	u	SAN	0	0	0	90	673
This study	0.1	182.6	35.7	ns008d1:LP-DIR-T	North Shore Volcanics	3.749e-06	4	273	5	LT-T-Z : LP-DIR-T	g	ns008d	ns008	ns008d1	u	SAN	0	0	0	90	723
This study	0.2	183.5	35.7	ns008d1:LP-DIR-T	North Shore Volcanics	3.342e-06	4	273	6	LT-T-Z : LP-DIR-T	g	ns008d	ns008	ns008d1	u	SAN	0	0	0	90	773
This study	0.1	183	35.6	ns008d1:LP-DIR-T	North Shore Volcanics	1.641e-06	4	273	7	LT-T-Z : LP-DIR-T	g	ns008d	ns008	ns008d1	u	SAN	0	0	0	90	823
This study	0.2	184.1	35.5	ns008d1:LP-DIR-T	North Shore Volcanics	8.278e-07	4	273	8	LT-T-Z : LP-DIR-T	g	ns008d	ns008	ns008d1	u	SAN	0	0	0	90	873
This study	0.3	184.6	35.6	ns008d1:LP-DIR-T	North Shore Volcanics	1.859e-07	4	273	9	LT-T-Z : LP-DIR-T	g	ns008d	ns008	ns008d1	u	SAN	0	0	0	90	923
This study	0.2	207.7	46.2	ns008h1:LP-DIR-T	North Shore Volcanics	2.801e-06	4	273	1	LT-T-Z : LP-DIR-T	g	ns008h	ns008	ns008h1	u	SAN	0	0	0	90	373
