pole_name,citations,location,site,lat,lon,age,age_high,age_low,age_unit,age_uncertainty,dir_dec,dir_inc,dir_k,dir_f,dir_alpha95,dir_r,dir_tilt_correction,dir_polarity,dir_n_specimens,dir_n_samples,vgp_lat,vgp_lon,vgp_lat_rev,vgp_lon_rev,vgp_dm,vgp_dp,geologic_classes,lithologies,geologic_types,age_model,height_type,height,height_upper,height_lower,paleolatitude,Plon,Plat
Osler reverse upper,Swanson-Hysell et al. 2014,Simpson Island,SI8(106.6 to 115.4),48.7449,272.3724,1105.15,1105.48,1104.82,Ma,gaussian,103.8,-65.2,47.2608024691358,1.0,7.2,,100,r,8.0,8.0,-41.21414806354821,31.187775446479407,41.21414806354821,211.1877754464794,,,Extrusive:Igneous,Basalt,Lava Flow,Osler Volcanic Group,exact,2442.6,,,-47.25805713113572,211.1877754464794,41.21414806354821
Osler reverse upper,Swanson-Hysell et al. 2014,Simpson Island,SI8(19.3 to 45.0),48.7462,272.38,1105.15,1105.48,1104.82,Ma,gaussian,108.7,-59.1,80.99173553719008,1.0,5.5,,100,r,8.0,8.0,-40.1092340110443,20.493842827451658,40.1092340110443,200.49384282745166,,,Extrusive:Igneous,Basalt,Lava Flow,Osler Volcanic Group,exact,2355.3,,,-39.876702331428326,200.49384282745166,40.1092340110443
Osler reverse upper,Swanson-Hysell et al. 2014,Simpson Island,SI8(3.9 to 19.3),48.7465,272.3805,1105.15,1105.48,1104.82,Ma,gaussian,123.0,-71.6,99.67960128159487,1.0,5.3,,100,r,7.0,7.0,-55.573831878781974,37.12295877418728,55.573831878781974,217.12295877418728,,,Extrusive:Igneous,Basalt,Lava Flow,Osler Volcanic Group,exact,2339.9,,,-56.36372259971725,217.12295877418728,55.573831878781974
Osler reverse upper,Swanson-Hysell et al. 2014,Simpson Island,SI8(47.5 to 56.7),48.7458,272.3789,1105.15,1105.48,1104.82,Ma,gaussian,121.2,-64.4,104.16666666666669,1.0,5.6,,100,r,6.0,6.0,-51.182283971597855,21.62789041358775,51.182283971597855,201.62789041358775,,,Extrusive:Igneous,Basalt,Lava Flow,Osler Volcanic Group,exact,2383.5,,,-46.22167953854198,201.62789041358775,51.182283971597855
Osler reverse upper,Swanson-Hysell et al. 2014,Simpson Island,SI8(62.9 to 84.4),48.7456,272.3777,1105.15,1105.48,1104.82,Ma,gaussian,103.3,-69.6,336.076817558299,1.0,2.7,,100,r,8.0,8.0,-43.9282357458523,38.628779110721894,43.9282357458523,218.6287791107219,,,Extrusive:Igneous,Basalt,Lava Flow,Osler Volcanic Group,exact,2398.9,,,-53.358375359280394,218.6287791107219,43.9282357458523
Osler reverse upper,Swanson-Hysell et al. 2014,Simpson Island,SI8(84.4 to 102.6),48.7453,272.3761,1105.15,1105.48,1104.82,Ma,gaussian,80.9,-66.0,132.5040562466198,1.0,4.3,,100,r,8.0,8.0,-29.478638219453256,43.41184104892068,29.478638219453256,223.41184104892068,,,Extrusive:Igneous,Basalt,Lava Flow,Osler Volcanic Group,exact,2420.4,,,-48.31629796496779,223.41184104892068,29.478638219453256
Osler reverse upper,"Halls, 1974","Osler Volcanics, Nipigon Strait, Lower Reversed",6,48.661051,271.948459,1105.15,1105.48,1104.82,Ma,gaussian,106.1,-44.2,70.0,1.0,7.483314773547883,,100,r,,5.0,-29.540888724665017,8.653302233549368,29.540888724665017,188.65330223354937,,,Extrusive:Igneous,Basalt,Lava Flow,Osler Volcanic Group,uniform,2641.0,3200,2082,-25.930353341702023,188.65330223354937,29.540888724665017
Osler reverse upper,"Halls, 1974","Osler Volcanics, Nipigon Strait, Lower Reversed",7,48.678061,271.97532,1105.15,1105.48,1104.82,Ma,gaussian,109.8,-62.4,351.0,1.0,3.050695435482863,,100,r,,6.0,-42.90020395458514,23.816622097751008,42.90020395458514,203.816622097751,,,Extrusive:Igneous,Basalt,Lava Flow,Osler Volcanic Group,uniform,2641.0,3200,2082,-43.72368002531006,203.816622097751,42.90020395458514
Osler reverse upper,"Halls, 1974","Osler Volcanics, Nipigon Strait, Lower Reversed",8,48.680014,271.973994,1105.15,1105.48,1104.82,Ma,gaussian,140.7,-64.8,679.0,1.0,2.402747568157891,,100,r,,5.0,-63.77760755992498,12.735742120783016,63.77760755992498,192.73574212078302,,,Extrusive:Igneous,Basalt,Lava Flow,Osler Volcanic Group,uniform,2641.0,3200,2082,-46.73716019507929,192.73574212078302,63.77760755992498
Osler reverse upper,"Halls, 1974","Osler Volcanics, Nipigon Strait, Lower Reversed",9,48.676652,271.940536,1105.15,1105.48,1104.82,Ma,gaussian,110.0,-56.6,321.0,1.0,4.511436948879764,,100,r,,3.0,-39.32495687702747,16.487854548680275,39.32495687702747,196.48785454868028,,,Extrusive:Igneous,Basalt,Lava Flow,Osler Volcanic Group,uniform,2641.0,3200,2082,-37.17267129056394,196.48785454868028,39.32495687702747
Osler reverse upper,"Halls, 1974","Osler Volcanics, Nipigon Strait, Lower Reversed",10,48.664307,271.930409,1105.15,1105.48,1104.82,Ma,gaussian,128.2,-42.0,59.0,1.0,8.151115136354148,,100,r,,5.0,-42.896450008946545,349.93390174955243,42.896450008946545,169.93390174955243,,,Extrusive:Igneous,Basalt,Lava Flow,Osler Volcanic Group,uniform,2641.0,3200,2082,-24.237370383549177,169.93390174955243,42.896450008946545
Osler reverse upper,"Halls, 1974","Osler Volcanics, Nipigon Strait, Lower Reversed",11,48.657548,271.928069,1105.15,1105.48,1104.82,Ma,gaussian,88.3,-59.1,456.0,1.0,3.785166493051126,,100,r,,3.0,-27.7951240482415,31.800334776776026,27.7951240482415,211.80033477677603,,,Extrusive:Igneous,Basalt,Lava Flow,Osler Volcanic Group,uniform,2641.0,3200,2082,-39.876702331428326,211.80033477677603,27.7951240482415
Osler reverse upper,"Halls, 1974","Osler Volcanics, Nipigon Strait, Lower Reversed",12,48.65743,271.921876,1105.15,1105.48,1104.82,Ma,gaussian,118.6,-48.9,240.0,1.0,4.04145188432738,,100,r,,5.0,-40.36658915348852,3.1757920007644316,40.36658915348852,183.17579200076443,,,Extrusive:Igneous,Basalt,Lava Flow,Osler Volcanic Group,uniform,2641.0,3200,2082,-29.819642553796932,183.17579200076443,40.36658915348852
Osler reverse upper,"Halls, 1974","Osler Volcanics, Nipigon Strait, Lower Reversed",13,48.651106,271.914755,1105.15,1105.48,1104.82,Ma,gaussian,128.1,-38.0,886.0,1.0,2.715504628519238,,100,r,,3.0,-40.7568820623877,347.3043405029406,40.7568820623877,167.3043405029406,,,Extrusive:Igneous,Basalt,Lava Flow,Osler Volcanic Group,uniform,2641.0,3200,2082,-21.337744793105372,167.3043405029406,40.7568820623877
Osler reverse upper,"Halls, 1974","Osler Volcanics, Nipigon Strait, Lower Reversed",14,48.648101,271.917061,1105.15,1105.48,1104.82,Ma,gaussian,108.2,-55.8,121.0,1.0,5.195887333176438,,100,r,,6.0,-37.66708688450146,16.75253370341659,37.66708688450146,196.7525337034166,,,Extrusive:Igneous,Basalt,Lava Flow,Osler Volcanic Group,uniform,2641.0,3200,2082,-36.34294562116647,196.7525337034166,37.66708688450146
Osler reverse upper,"Halls, 1974","Osler Volcanics, Nipigon Strait, Lower Reversed",15,48.646972,271.90239,1105.15,1105.48,1104.82,Ma,gaussian,118.5,-46.0,402.0,1.0,2.8506203683137885,,100,r,,6.0,-38.68951020616634,0.8531754840100803,38.68951020616634,180.85317548401008,,,Extrusive:Igneous,Basalt,Lava Flow,Osler Volcanic Group,uniform,2641.0,3200,2082,-27.373546719434486,180.85317548401008,38.68951020616634
Osler reverse upper,"Halls, 1974","Osler Volcanics, Nipigon Strait, Lower Reversed",16,48.639491,271.89768,1105.15,1105.48,1104.82,Ma,gaussian,106.0,-54.2,125.0,1.0,5.11207720338155,,100,r,,6.0,-35.262028285641286,16.544170833990393,35.262028285641286,196.5441708339904,,,Extrusive:Igneous,Basalt,Lava Flow,Osler Volcanic Group,uniform,2641.0,3200,2082,-34.73229647952754,196.5441708339904,35.262028285641286
Osler reverse upper,"Halls, 1974","Osler Volcanics, Nipigon Strait, Lower Reversed",17,48.634582,271.887024,1105.15,1105.48,1104.82,Ma,gaussian,93.7,-54.1,362.0,1.0,3.6791183185934573,,100,r,,4.0,-27.49207105024509,24.126214854975103,27.49207105024509,204.1262148549751,,,Extrusive:Igneous,Basalt,Lava Flow,Osler Volcanic Group,uniform,2641.0,3200,2082,-34.63372626708277,204.1262148549751,27.49207105024509
Osler reverse upper,"Halls, 1974","Osler Volcanics, Nipigon Strait, Lower Reversed",18,48.605248,271.835216,1105.15,1105.48,1104.82,Ma,gaussian,116.0,-53.0,224.0,1.0,4.677071733467427,,100,r,,4.0,-41.01791527273019,8.806201511920165,41.01791527273019,188.80620151192016,,,Extrusive:Igneous,Basalt,Lava Flow,Osler Volcanic Group,uniform,2641.0,3200,2082,-33.56516544222207,188.80620151192016,41.01791527273019
Osler reverse upper,"Halls, 1974","Osler Volcanics, Nipigon Strait, Lower Reversed",19,48.607343,271.825585,1105.15,1105.48,1104.82,Ma,gaussian,131.7,-64.9,871.0,1.0,2.37185951650094,,100,r,,4.0,-58.01634187517817,17.30121834505138,58.01634187517817,197.30121834505138,,,Extrusive:Igneous,Basalt,Lava Flow,Osler Volcanic Group,uniform,2641.0,3200,2082,-46.86687467742401,197.30121834505138,58.01634187517817
Osler reverse upper,"Halls, 1974","Osler Volcanics, Nipigon Strait, Lower Reversed",20,48.590795,271.807852,1105.15,1105.48,1104.82,Ma,gaussian,119.9,-55.8,108.0,1.0,6.735753140545634,,100,r,,4.0,-45.23871334267593,9.2192684870638,45.23871334267593,189.2192684870638,,,Extrusive:Igneous,Basalt,Lava Flow,Osler Volcanic Group,uniform,2641.0,3200,2082,-36.34294562116647,189.2192684870638,45.23871334267593
Osler reverse upper,"Halls, 1974","Osler Volcanics, Nipigon Strait, Lower Reversed",21,48.636336,271.88093,1105.15,1105.48,1104.82,Ma,gaussian,94.3,-65.5,84.0,1.0,6.831300510639733,,100,r,,5.0,-36.02033293397603,35.72871680731316,36.02033293397603,215.72871680731316,,,Extrusive:Igneous,Basalt,Lava Flow,Osler Volcanic Group,uniform,2641.0,3200,2082,-47.652314354639174,215.72871680731316,36.02033293397603
Osler reverse upper,"Halls, 1974","Osler Volcanics, Nipigon Strait, Lower Reversed",22,48.643347,271.880385,1105.15,1105.48,1104.82,Ma,gaussian,91.8,-58.2,94.0,1.0,6.457718456202195,,100,r,,5.0,-29.166010387560984,28.879672262393512,29.166010387560984,208.8796722623935,,,Extrusive:Igneous,Basalt,Lava Flow,Osler Volcanic Group,uniform,2641.0,3200,2082,-38.88331022224374,208.8796722623935,29.166010387560984
Osler reverse upper,"Halls, 1974","Osler Volcanics, Nipigon Strait, Lower Reversed",23,48.615971,271.842478,1105.15,1105.48,1104.82,Ma,gaussian,114.3,-64.0,69.0,1.0,8.427009716003845,,100,r,,4.0,-46.639949349742196,23.88259964372378,46.639949349742196,203.88259964372378,,,Extrusive:Igneous,Basalt,Lava Flow,Osler Volcanic Group,uniform,2641.0,3200,2082,-45.711563810659094,203.88259964372378,46.639949349742196
Osler reverse upper,"Halls, 1974","Osler Volcanics, Nipigon Strait, Lower Reversed",24,48.678789,271.942681,1105.15,1105.48,1104.82,Ma,gaussian,116.8,-40.4,77.0,1.0,9.211323729436765,,100,r,,3.0,-34.61096610718034,358.2474146885206,34.61096610718034,178.24741468852062,,,Extrusive:Igneous,Basalt,Lava Flow,Osler Volcanic Group,uniform,2641.0,3200,2082,-23.051370750341487,178.24741468852062,34.61096610718034
Osler reverse upper,"Halls, 1974","Osler Volcanics, Nipigon Strait, Lower Reversed",25,48.692757,271.951564,1105.15,1105.48,1104.82,Ma,gaussian,126.3,-58.7,166.0,1.0,6.273550009275092,,100,r,,3.0,-51.165298289098914,8.893404788526936,51.165298289098914,188.89340478852694,,,Extrusive:Igneous,Basalt,Lava Flow,Osler Volcanic Group,uniform,2641.0,3200,2082,-39.43235905792934,188.89340478852694,51.165298289098914
Osler reverse upper,"Halls, 1974","Osler Volcanics, Nipigon Strait, Lower Reversed",26,48.711501,271.93353,1105.15,1105.48,1104.82,Ma,gaussian,112.0,-75.1,3634.0,1.0,1.3408337926773017,,100,r,,3.0,-51.20958127277013,47.88415865999616,51.20958127277013,227.88415865999616,,,Extrusive:Igneous,Basalt,Lava Flow,Osler Volcanic Group,uniform,2641.0,3200,2082,-61.979929156268234,227.88415865999616,51.20958127277013
Osler reverse upper,"Halls, 1974","Osler Volcanics, Nipigon Strait, Lower Reversed",27,48.674874,271.903443,1105.15,1105.48,1104.82,Ma,gaussian,118.6,-70.3,729.0,1.0,2.9936680624647263,,100,r,,3.0,-52.61782467623888,34.55609979133749,52.61782467623888,214.5560997913375,,,Extrusive:Igneous,Basalt,Lava Flow,Osler Volcanic Group,uniform,2641.0,3200,2082,-54.39340971507943,214.5560997913375,52.61782467623888
Osler reverse upper,"Halls, 1974","Osler Volcanics, Nipigon Strait, Lower Reversed",28,48.677416,271.898722,1105.15,1105.48,1104.82,Ma,gaussian,132.6,-54.1,1039.0,1.0,2.507607929815977,,100,r,,3.0,-52.613672237303966,357.8382459172965,52.613672237303966,177.8382459172965,,,Extrusive:Igneous,Basalt,Lava Flow,Osler Volcanic Group,uniform,2641.0,3200,2082,-34.63372626708277,177.8382459172965,52.613672237303966
Osler reverse upper,"Halls, 1974","Osler Volcanics, Nipigon Strait, Lower Reversed",29,48.679736,271.897319,1105.15,1105.48,1104.82,Ma,gaussian,129.1,-54.5,1149.0,1.0,2.3845552747687813,,100,r,,3.0,-50.54048275648291,1.0980435193881704,50.54048275648291,181.09804351938817,,,Extrusive:Igneous,Basalt,Lava Flow,Osler Volcanic Group,uniform,2641.0,3200,2082,-35.02946247065663,181.09804351938817,50.54048275648291
Osler reverse upper,"Halls, 1974","Osler Volcanics, Nipigon Strait, Lower Reversed",30,48.593955,271.782033,1105.15,1105.48,1104.82,Ma,gaussian,80.5,-80.4,267.0,1.0,3.8316638605278137,,100,r,,5.0,-42.49393303685599,66.40199531228785,42.49393303685599,246.40199531228785,,,Extrusive:Igneous,Basalt,Lava Flow,Osler Volcanic Group,uniform,2641.0,3200,2082,-71.31062356376913,246.40199531228785,42.49393303685599
Osler normal,"Halls, 1974:Swanson-Hysell et al., 2019","Osler Volcanics, Nipigon Strait, Upper Normal",flow 1,48.626429,271.894142,1095.0,1100.0,1080.0,Ma,uniform,290.0563452441199,42.75931097320086,561.1257588802126,1.0,5.209163504072385,2.9964357366092207,100,n,3,3,31.377146431358206,184.8341971602888,-31.377146431358206,4.834197160288795,,,Extrusive:Igneous,Basalt,Lava Flow,,,,,,24.813269967526633,184.8341971602888,31.377146431358206
Osler normal,"Halls, 1974:Swanson-Hysell et al., 2019","Osler Volcanics, Nipigon Strait, Upper Normal",flow 2,48.640811,271.928039,1095.0,1100.0,1080.0,Ma,uniform,304.99186764421904,33.92133266986386,167.3190208383069,1.0,19.429406108065987,1.994023393186323,100,n,2,2,36.75492853304694,167.6662499872774,-36.75492853304694,347.6662499872774,,,Extrusive:Igneous,Basalt,Lava Flow,,,,,,18.585545174132804,167.6662499872774,36.75492853304694
Osler normal,"Halls, 1974:Swanson-Hysell et al., 2019",Puff Island,Puf1,48.7,-88.0,1095.0,1100.0,1080.0,Ma,uniform,303.4,25.2,219,1.0,3.8,7.968,100,n,8,8,31.716851340243135,164.80994302343402,-31.716851340243135,344.809943023434,4.1,2.2,Extrusive:Igneous,Basalt,Lava Flow,,,,,,13.239869678709619,164.80994302343402,31.716851340243135
Osler normal,"Halls, 1974:Swanson-Hysell et al., 2019",Puff Island,Puf2,48.7,-88.0,1095.0,1100.0,1080.0,Ma,uniform,296.9,24.7,293,1.0,3.5,6.9795,100,n,7,7,27.34759330101233,170.08872284625446,-27.34759330101233,350.0887228462544,3.8,2.0,Extrusive:Igneous,Basalt,Lava Flow,,,,,,12.951366268980546,170.08872284625446,27.34759330101233
Mamainse lower R1,"Swanson-Hysell et al., 2014",Mamainse Point,MP101(0.0 to 15.5),47.0988,275.2877,1109.0,1112.0,1106.0,Ma,uniform,131.6,-63.2,54.0,1.0,9.2,,100,r,,6,-56.77593343649516,19.36142361412692,56.77593343649516,199.36142361412692,,,Extrusive:Igneous,Basalt,Lava Flow,Mamainse Point Volcanics,exact,68,,,-44.70721533787872,199.36142361412692,56.77593343649516
Mamainse lower R1,"Swanson-Hysell et al., 2014",Mamainse Point,MP101(15.5 to 16.8),47.0987,275.2876,1109.0,1112.0,1106.0,Ma,uniform,146.0,-77.2,54.0,1.0,13.7,,100,r,,3,-64.20722655005085,63.17069409024839,64.20722655005085,243.1706940902484,,,Extrusive:Igneous,Basalt,Lava Flow,Mamainse Point Volcanics,exact,84,,,-65.5634819270684,243.1706940902484,64.20722655005085
Mamainse lower R1,"Swanson-Hysell et al., 2014",Mamainse Point,MP101(16.8 to 18.7),47.0986,275.2876,1109.0,1112.0,1106.0,Ma,uniform,120.3,-77.5,88.0,1.0,7.4,,100,r,,5,-53.98519758256108,58.76211462770095,53.98519758256108,238.76211462770095,,,Extrusive:Igneous,Basalt,Lava Flow,Mamainse Point Volcanics,exact,85,,,-66.08801288993256,238.76211462770095,53.98519758256108
Mamainse lower R1,"Swanson-Hysell et al., 2014",Mamainse Point,MP101(20.7 to 21.3),47.0986,275.2875,1109.0,1112.0,1106.0,Ma,uniform,141.5,-66.4,121.0,1.0,8.4,,100,r,,4,-64.44316737993825,23.580586740318836,64.44316737993825,203.58058674031884,,,Extrusive:Igneous,Basalt,Lava Flow,Mamainse Point Volcanics,exact,89,,,-48.853736886033644,203.58058674031884,64.44316737993825
Mamainse lower R1,"Swanson-Hysell et al., 2014",Mamainse Point,MP101(21.3 to 21.9),47.0986,275.2874,1109.0,1112.0,1106.0,Ma,uniform,126.6,-72.7,189.0,1.0,4.5,,100,r,,6,-56.75752833539857,44.54255717835582,56.75752833539857,224.54255717835582,,,Extrusive:Igneous,Basalt,Lava Flow,Mamainse Point Volcanics,exact,89,,,-58.07995708533275,224.54255717835582,56.75752833539857
Mamainse lower R1,"Swanson-Hysell et al., 2014",Mamainse Point,MP101(22.3 to 24.2),47.0986,275.2874,1109.0,1112.0,1106.0,Ma,uniform,122.6,-72.9,93.0,1.0,9.6,,100,r,,4,-54.694944592317775,45.47933483888892,54.694944592317775,225.47933483888892,,,Extrusive:Igneous,Basalt,Lava Flow,Mamainse Point Volcanics,exact,90,,,-58.3968314479504,225.47933483888892,54.694944592317775
Mamainse lower R1,"Swanson-Hysell et al., 2014",Mamainse Point,MP101(26.1 to 27.2),47.0985,275.2874,1109.0,1112.0,1106.0,Ma,uniform,108.9,-67.1,87.0,1.0,7.4,,100,r,,5,-44.576965106921016,36.28854042892203,44.576965106921016,216.28854042892203,,,Extrusive:Igneous,Basalt,Lava Flow,Mamainse Point Volcanics,exact,94,,,-49.80777040236476,216.28854042892203,44.576965106921016
Mamainse lower R1,"Swanson-Hysell et al., 2014",Mamainse Point,MP101(30.8 to 31.9),47.0985,275.2874,1109.0,1112.0,1106.0,Ma,uniform,128.9,-72.4,1895.0,1.0,2.3,,100,r,,3,-57.94623849936809,43.51315269343365,57.94623849936809,223.51315269343365,,,Extrusive:Igneous,Basalt,Lava Flow,Mamainse Point Volcanics,exact,99,,,-57.60743149758468,223.51315269343365,57.94623849936809
Mamainse lower R1,"Swanson-Hysell et al., 2014",Mamainse Point,MP101(31.9 to 36.7),47.0984,275.2873,1109.0,1112.0,1106.0,Ma,uniform,138.7,-70.7,337.0,1.0,5.5,,100,r,,3,-63.30170535226815,37.8588531046596,63.30170535226815,217.8588531046596,,,Extrusive:Igneous,Basalt,Lava Flow,Mamainse Point Volcanics,exact,100,,,-54.99298416235213,217.8588531046596,63.30170535226815
Mamainse lower R1,"Swanson-Hysell et al., 2014",Mamainse Point,MP101(36.7 to 37.4),47.0984,275.2873,1109.0,1112.0,1106.0,Ma,uniform,125.8,-67.2,105.0,1.0,6.6,,100,r,,6,-54.78051731928833,30.461654453914548,54.78051731928833,210.46165445391455,,,Extrusive:Igneous,Basalt,Lava Flow,Mamainse Point Volcanics,exact,105,,,-49.94547571428916,210.46165445391455,54.78051731928833
Mamainse lower R1,"Swanson-Hysell et al., 2014",Mamainse Point,MP101(37.4 to 40.7),47.0984,275.2872,1109.0,1112.0,1106.0,Ma,uniform,117.0,-63.7,189.0,1.0,5.0,,100,r,,5,-47.58078519208788,27.073430115598626,47.58078519208788,207.07343011559863,,,Extrusive:Igneous,Basalt,Lava Flow,Mamainse Point Volcanics,exact,105,,,-45.332466119557715,207.07343011559863,47.58078519208788
Mamainse lower R1,"Swanson-Hysell et al., 2014",Mamainse Point,MP101(40.7 to 42.4),47.0983,275.2872,1109.0,1112.0,1106.0,Ma,uniform,122.0,-64.6,1205.0,1.0,2.6,,100,r,,4,-51.22206709090556,26.46994569748307,51.22206709090556,206.46994569748307,,,Extrusive:Igneous,Basalt,Lava Flow,Mamainse Point Volcanics,exact,109,,,-46.47874600928713,206.46994569748307,51.22206709090556
Mamainse lower R1,"Swanson-Hysell et al., 2014",Mamainse Point,MP18(daisy stone),47.0967,275.2853,1109.0,1112.0,1106.0,Ma,uniform,78.6,-75.0,419.0,1.0,3.3,,100,r,,6,-35.59695816527027,60.574206888744186,35.59695816527027,240.5742068887442,,,Extrusive:Igneous,Basalt,Lava Flow,Mamainse Point Volcanics,exact,222,,,-61.81321456798648,240.5742068887442,35.59695816527027
Mamainse lower R1,"Swanson-Hysell et al., 2014",Mamainse Point,MP105(0.0 to 6.9),47.0946,275.2837,1109.0,1112.0,1106.0,Ma,uniform,120.3,-67.1,179.0,1.0,6.9,,100,r,,4,-51.36993155207914,32.09107391277439,51.36993155207914,212.0910739127744,,,Extrusive:Igneous,Basalt,Lava Flow,Mamainse Point Volcanics,exact,370,,,-49.80777040236476,212.0910739127744,51.36993155207914
Mamainse lower R1,"Swanson-Hysell et al., 2014",Mamainse Point,MP105(6.9 to 10.8),47.0945,275.2837,1109.0,1112.0,1106.0,Ma,uniform,118.5,-73.5,108.0,1.0,5.9,,100,r,,6,-52.72735850176958,47.583205535412844,52.72735850176958,227.58320553541284,,,Extrusive:Igneous,Basalt,Lava Flow,Mamainse Point Volcanics,exact,377,,,-59.35635488340527,227.58320553541284,52.72735850176958
Mamainse lower R1,"Swanson-Hysell et al., 2014",Mamainse Point,MP105(20.2 to 27.3),47.0945,275.2837,1109.0,1112.0,1106.0,Ma,uniform,94.7,-84.7,1343.0,1.0,1.8,,100,r,,6,-46.91682841131363,79.84739598954934,46.91682841131363,259.84739598954934,,,Extrusive:Igneous,Basalt,Lava Flow,Mamainse Point Volcanics,exact,390,,,-79.48917960704078,259.84739598954934,46.91682841131363
Mamainse lower R1,"Swanson-Hysell et al., 2014",Mamainse Point,MP105(27.3 to 29.6),47.0943,275.2834,1109.0,1112.0,1106.0,Ma,uniform,119.6,-80.1,384.0,1.0,4.7,,100,r,,4,-53.35767803690561,66.58979627211727,53.35767803690561,246.58979627211727,,,Extrusive:Igneous,Basalt,Lava Flow,Mamainse Point Volcanics,exact,397,,,-70.75815880022076,246.58979627211727,53.35767803690561
Mamainse lower R1,"Swanson-Hysell et al., 2014",Mamainse Point,MP105(30.3 to 32.5),47.0942,275.2834,1109.0,1112.0,1106.0,Ma,uniform,86.9,-77.7,594.0,1.0,3.3,,100,r,,4,-41.04845811551518,63.328822413889725,41.04845811551518,243.32882241388972,,,Extrusive:Igneous,Basalt,Lava Flow,Mamainse Point Volcanics,exact,400,,,-66.43940325617628,243.32882241388972,41.04845811551518
Mamainse lower R1,"Swanson-Hysell et al., 2014",Mamainse Point,MP105(32.5 to 35.1),47.0941,275.2833,1109.0,1112.0,1106.0,Ma,uniform,63.2,-76.5,134.0,1.0,5.8,,100,r,,6,-31.83236648124947,68.23449921035103,31.83236648124947,248.23449921035103,,,Extrusive:Igneous,Basalt,Lava Flow,Mamainse Point Volcanics,exact,402,,,-64.35165951122455,248.23449921035103,31.83236648124947
Mamainse lower R1,"Swanson-Hysell et al., 2014",Mamainse Point,MP107(0.0 to 3.8),47.0912,275.2813,1109.0,1112.0,1106.0,Ma,uniform,99.6,-70.9,109.0,1.0,6.5,,100,r,,6,-41.818913701725144,46.40695397035472,41.818913701725144,226.40695397035472,,,Extrusive:Igneous,Basalt,Lava Flow,Mamainse Point Volcanics,exact,584,,,-55.29499414315469,226.40695397035472,41.818913701725144
Mamainse lower R1,"Swanson-Hysell et al., 2014",Mamainse Point,MP107(3.8 to 10.2),47.0911,275.2813,1109.0,1112.0,1106.0,Ma,uniform,92.9,-69.9,814.0,1.0,2.7,,100,r,,5,-37.690048672254555,47.08830523219643,37.690048672254555,227.08830523219643,,,Extrusive:Igneous,Basalt,Lava Flow,Mamainse Point Volcanics,exact,587,,,-53.79974983705661,227.08830523219643,37.690048672254555
Mamainse lower R1,"Swanson-Hysell et al., 2014",Mamainse Point,MP107(10.2 to 11.3),47.0911,275.2812,1109.0,1112.0,1106.0,Ma,uniform,85.2,-71.0,120.0,1.0,6.3,,100,r,,5,-34.814476291858455,51.77706100244774,34.814476291858455,231.77706100244774,,,Extrusive:Igneous,Basalt,Lava Flow,Mamainse Point Volcanics,exact,593,,,-55.446555520065694,231.77706100244774,34.814476291858455
